filename,xmin,xmax,ymin,ymax,cell_type,confidence
BloodImage_00004.jpg,576,598,122,148,1,0.859103267
BloodImage_00004.jpg,468,564,405,479,1,0.857044317
BloodImage_00004.jpg,280,435,168,260,1,0.946604976
BloodImage_00004.jpg,336,381,183,231,3,0.602533559
BloodImage_00004.jpg,221,239,29,56,1,0.616765823
BloodImage_00004.jpg,56,73,331,351,1,0.732715837
BloodImage_00004.jpg,136,185,0,48,3,0.826410018
BloodImage_00004.jpg,486,533,372,416,1,0.875060295
BloodImage_00004.jpg,170,234,414,479,3,0.634357829
BloodImage_00004.jpg,518,544,103,128,3,0.640943167
BloodImage_00004.jpg,592,622,55,78,1,0.811307938
BloodImage_00004.jpg,453,527,214,304,3,0.923729088
BloodImage_00004.jpg,431,599,367,479,1,0.652453318
BloodImage_00004.jpg,617,639,204,286,1,0.775836025
BloodImage_00004.jpg,0,41,378,393,3,0.827037806
BloodImage_00004.jpg,249,287,4,32,3,0.857022048
BloodImage_00004.jpg,272,349,180,268,3,0.600326703
BloodImage_00004.jpg,159,238,0,48,3,0.894311531
BloodImage_00004.jpg,316,639,50,329,1,0.691294616
BloodImage_00004.jpg,0,58,351,391,3,0.500310293
BloodImage_00004.jpg,481,524,90,144,3,0.550078622
BloodImage_00004.jpg,400,440,248,272,3,0.869680676
BloodImage_00004.jpg,169,234,165,206,3,0.576386784
BloodImage_00004.jpg,148,272,159,256,3,0.558024521
BloodImage_00004.jpg,88,97,100,154,1,0.698344636
BloodImage_00004.jpg,415,452,334,368,3,0.712809018
BloodImage_00004.jpg,44,112,216,263,3,0.640259017
BloodImage_00004.jpg,435,561,182,261,1,0.987709228
BloodImage_00004.jpg,170,224,351,400,3,0.843791046
BloodImage_00004.jpg,0,76,282,393,1,0.874124205
BloodImage_00004.jpg,95,124,280,304,3,0.638795572
BloodImage_00004.jpg,401,494,122,179,1,0.692472441
BloodImage_00004.jpg,528,570,239,270,1,0.894056869
BloodImage_00004.jpg,154,177,416,464,3,0.502058822
BloodImage_00004.jpg,84,129,318,356,3,0.76500783
BloodImage_00004.jpg,361,455,198,256,1,0.891339287
BloodImage_00004.jpg,169,239,159,212,3,0.760203635
BloodImage_00004.jpg,40,66,239,264,3,0.539265
BloodImage_00004.jpg,392,419,410,433,3,0.500662006
BloodImage_00004.jpg,549,586,366,384,3,0.57329077
BloodImage_00004.jpg,208,241,336,376,1,0.782357531
BloodImage_00004.jpg,455,523,126,169,3,0.572774182
BloodImage_00004.jpg,580,598,126,220,1,0.591347494
BloodImage_00004.jpg,363,464,160,210,1,0.687347978
BloodImage_00004.jpg,212,240,0,32,1,0.964147012
BloodImage_00004.jpg,211,266,0,54,3,0.506431617
BloodImage_00004.jpg,569,592,408,438,1,0.58560888
BloodImage_00004.jpg,449,464,390,431,1,0.903586729
BloodImage_00004.jpg,538,561,320,353,3,0.509227282
BloodImage_00004.jpg,251,395,0,229,1,0.61241178
BloodImage_00004.jpg,282,304,120,144,3,0.598261476
BloodImage_00004.jpg,347,369,361,383,1,0.574369841
BloodImage_00004.jpg,54,74,138,163,1,0.831094042
BloodImage_00004.jpg,0,80,335,396,1,0.910670722
BloodImage_00004.jpg,152,263,399,479,1,0.817446129
BloodImage_00004.jpg,3,48,128,147,1,0.738514128
BloodImage_00004.jpg,128,162,0,28,1,0.967516356
BloodImage_00004.jpg,385,465,159,213,3,0.898336474
BloodImage_00004.jpg,331,515,219,304,1,0.962044548
BloodImage_00004.jpg,92,112,230,259,3,0.559420883
BloodImage_00004.jpg,176,290,313,448,3,0.601537899
BloodImage_00004.jpg,527,547,13,31,3,0.717451287
BloodImage_00004.jpg,296,316,431,454,1,0.69090479
BloodImage_00004.jpg,583,639,0,54,1,0.850257675
BloodImage_00004.jpg,193,345,310,469,1,0.632220314
BloodImage_00004.jpg,516,607,118,279,3,0.524151029
BloodImage_00004.jpg,480,524,115,145,1,0.645983888
BloodImage_00004.jpg,0,41,387,394,1,0.767074357
BloodImage_00004.jpg,193,263,449,479,1,0.686368301
BloodImage_00004.jpg,428,450,394,423,3,0.503322889
BloodImage_00004.jpg,421,482,0,24,1,0.900221808
BloodImage_00004.jpg,144,224,321,400,1,0.941472833
BloodImage_00004.jpg,483,521,92,143,3,0.648918133
BloodImage_00004.jpg,134,150,60,80,3,0.614345316
BloodImage_00004.jpg,556,639,0,69,3,0.821597272
BloodImage_00004.jpg,216,264,122,144,1,0.832892462
BloodImage_00004.jpg,584,598,126,186,3,0.553079291
BloodImage_00004.jpg,227,291,284,310,1,0.854105865
BloodImage_00004.jpg,561,635,38,108,3,0.824369744
BloodImage_00004.jpg,248,278,70,80,3,0.626815901
BloodImage_00004.jpg,40,64,433,448,1,0.854462016
BloodImage_00004.jpg,324,435,214,260,3,0.724851679
BloodImage_00004.jpg,353,412,359,404,1,0.86677323
BloodImage_00004.jpg,177,388,0,116,1,0.639753849
BloodImage_00004.jpg,400,502,121,181,1,0.805929979
BloodImage_00004.jpg,211,327,0,58,3,0.510716833
BloodImage_00004.jpg,540,584,138,157,1,0.817392075
BloodImage_00004.jpg,504,527,374,392,3,0.523627023
BloodImage_00004.jpg,428,607,6,133,1,0.897571084
BloodImage_00004.jpg,177,238,0,48,3,0.7119817
BloodImage_00004.jpg,354,382,187,204,3,0.560496294
BloodImage_00004.jpg,435,561,182,260,3,0.714573666
BloodImage_00004.jpg,191,308,248,315,1,0.83760731
BloodImage_00004.jpg,463,564,404,479,1,0.860266899
BloodImage_00004.jpg,450,551,192,289,1,0.952384391
BloodImage_00004.jpg,488,519,230,263,1,0.710791803
BloodImage_00004.jpg,175,208,422,479,1,0.61634307
BloodImage_00004.jpg,193,230,449,479,3,0.692057409
BloodImage_00004.jpg,84,129,416,453,1,0.674152811
BloodImage_00004.jpg,537,575,198,214,3,0.906563741
BloodImage_00004.jpg,613,639,240,284,3,0.722520811
BloodImage_00004.jpg,407,426,446,463,3,0.530056079
BloodImage_00004.jpg,135,182,320,362,3,0.812648976
BloodImage_00004.jpg,563,607,50,98,1,0.862302218
BloodImage_00004.jpg,434,469,248,275,3,0.675716057
BloodImage_00004.jpg,111,290,299,479,1,0.913480504
BloodImage_00004.jpg,506,607,118,277,3,0.518726168
BloodImage_00004.jpg,0,75,36,172,1,0.654989229
BloodImage_00004.jpg,281,308,169,186,1,0.738589713
BloodImage_00004.jpg,0,69,159,223,1,0.629945252
BloodImage_00004.jpg,530,552,367,389,3,0.667801626
BloodImage_00004.jpg,0,26,305,332,1,0.588459065
BloodImage_00004.jpg,322,405,301,339,3,0.739464379
BloodImage_00004.jpg,395,413,380,406,1,0.808953992
BloodImage_00004.jpg,329,561,242,431,1,0.778614789
BloodImage_00004.jpg,148,315,163,306,3,0.689945953
BloodImage_00004.jpg,111,206,362,456,3,0.612099807
BloodImage_00004.jpg,262,311,415,479,1,0.905592933
BloodImage_00004.jpg,313,361,39,138,3,0.55151816
BloodImage_00004.jpg,438,471,335,368,1,0.935860841
BloodImage_00004.jpg,224,261,199,220,3,0.767801211
BloodImage_00004.jpg,65,90,217,239,1,0.908172001
BloodImage_00004.jpg,431,597,367,479,1,0.594543953
BloodImage_00004.jpg,48,78,369,397,3,0.72476761
BloodImage_00004.jpg,221,324,0,59,3,0.521221419
BloodImage_00004.jpg,240,255,448,470,1,0.820573595
BloodImage_00004.jpg,303,359,214,273,1,0.929940826
BloodImage_00004.jpg,468,524,115,157,3,0.72718373
BloodImage_00004.jpg,177,324,0,59,1,0.898191203
BloodImage_00004.jpg,212,241,0,32,3,0.820262829
BloodImage_00004.jpg,0,76,36,277,1,0.721547969
BloodImage_00004.jpg,24,58,283,317,1,0.754558261
BloodImage_00004.jpg,352,435,0,117,3,0.515118269
BloodImage_00004.jpg,464,497,203,224,3,0.549907162
BloodImage_00004.jpg,4,30,315,332,1,0.657516789
BloodImage_00004.jpg,170,234,401,479,1,0.851528255
BloodImage_00004.jpg,399,531,73,184,3,0.795191469
BloodImage_00004.jpg,32,60,22,40,1,0.947853766
BloodImage_00004.jpg,532,546,15,37,3,0.527235756
BloodImage_00004.jpg,349,436,240,263,3,0.868559892
BloodImage_00004.jpg,540,582,320,384,1,0.602701933
BloodImage_00004.jpg,399,561,73,199,1,0.892728786
BloodImage_00004.jpg,191,250,239,298,3,0.855790511
BloodImage_00004.jpg,288,339,182,223,1,0.870413607
BloodImage_00004.jpg,230,263,448,479,1,0.642175997
BloodImage_00004.jpg,481,555,90,144,3,0.742325437
BloodImage_00004.jpg,22,54,197,214,3,0.738852207
BloodImage_00004.jpg,0,26,256,302,1,0.702374331
BloodImage_00004.jpg,319,515,219,399,1,0.589092262
BloodImage_00004.jpg,111,463,0,218,1,0.690324547
BloodImage_00004.jpg,67,118,0,48,1,0.927609594
BloodImage_00004.jpg,0,311,298,479,3,0.515773034
BloodImage_00004.jpg,31,75,128,160,3,0.929219693
BloodImage_00004.jpg,483,544,92,143,1,0.735274345
BloodImage_00004.jpg,465,493,460,479,1,0.6089944
BloodImage_00004.jpg,0,113,191,320,1,0.875123657
BloodImage_00004.jpg,276,297,324,365,3,0.800877197
BloodImage_00004.jpg,191,250,247,284,1,0.506746505
BloodImage_00004.jpg,282,309,105,144,1,0.837657371
BloodImage_00004.jpg,97,394,0,238,3,0.573068414
BloodImage_00004.jpg,400,639,0,133,1,0.592558577
BloodImage_00004.jpg,488,529,384,426,3,0.522610166
BloodImage_00004.jpg,520,555,103,131,3,0.540534351
BloodImage_00004.jpg,1,48,128,149,1,0.811938686
BloodImage_00004.jpg,615,639,156,288,1,0.951869194
BloodImage_00004.jpg,41,93,45,92,1,0.743421253
BloodImage_00004.jpg,488,561,240,320,1,0.636769045
BloodImage_00004.jpg,515,536,209,235,1,0.589342218
BloodImage_00004.jpg,368,400,263,294,3,0.549724027
BloodImage_00004.jpg,314,336,352,374,3,0.569524307
BloodImage_00004.jpg,561,630,56,108,1,0.73112514
BloodImage_00004.jpg,507,555,435,465,3,0.548217471
BloodImage_00004.jpg,313,347,78,136,1,0.575601229
BloodImage_00004.jpg,485,519,5,16,1,0.62710973
BloodImage_00004.jpg,1,48,127,149,3,0.616068805
BloodImage_00004.jpg,0,47,351,391,1,0.681406538
BloodImage_00004.jpg,234,310,446,479,1,0.91830175
BloodImage_00004.jpg,613,639,84,108,3,0.560817659
BloodImage_00004.jpg,342,464,160,222,1,0.916586979
BloodImage_00004.jpg,515,542,209,235,3,0.910789107
BloodImage_00004.jpg,488,561,331,378,3,0.524227114
BloodImage_00004.jpg,521,639,50,195,3,0.790633493
BloodImage_00004.jpg,421,448,27,74,3,0.524425568
BloodImage_00004.jpg,436,479,0,17,3,0.668511548
BloodImage_00004.jpg,192,208,449,479,3,0.497148654
BloodImage_00004.jpg,399,561,120,199,1,0.821323867
BloodImage_00004.jpg,398,448,0,74,3,0.533502418
BloodImage_00004.jpg,0,140,0,391,3,0.628167519
BloodImage_00004.jpg,148,239,159,245,3,0.588435955
BloodImage_00004.jpg,324,470,224,310,3,0.556671531
BloodImage_00004.jpg,212,289,8,61,3,0.954708771
BloodImage_00004.jpg,0,292,282,479,1,0.887441724
BloodImage_00004.jpg,534,639,396,479,1,0.644643249
BloodImage_00004.jpg,310,339,204,223,3,0.555063605
BloodImage_00004.jpg,563,595,69,98,1,0.648296817
BloodImage_00004.jpg,591,614,56,78,3,0.547248461
BloodImage_00004.jpg,97,129,48,81,3,0.49934091
BloodImage_00004.jpg,506,532,150,180,3,0.750938261
BloodImage_00004.jpg,356,425,49,129,3,0.848933682
BloodImage_00004.jpg,330,559,242,431,3,0.520550156
BloodImage_00004.jpg,217,237,32,62,3,0.814203713
BloodImage_00004.jpg,211,327,0,61,1,0.669004864
BloodImage_00004.jpg,426,532,123,219,3,0.513398894
BloodImage_00004.jpg,581,599,187,214,1,0.838971344
BloodImage_00004.jpg,529,565,264,304,1,0.689268733
BloodImage_00004.jpg,191,239,248,297,1,0.972853779
BloodImage_00004.jpg,3,76,173,276,3,0.830218352
BloodImage_00004.jpg,313,347,77,136,1,0.953596091
BloodImage_00004.jpg,356,385,0,30,3,0.560554871
BloodImage_00004.jpg,421,524,74,169,3,0.569320355
BloodImage_00004.jpg,152,177,400,464,3,0.517339732
BloodImage_00004.jpg,540,561,320,352,1,0.784727903
BloodImage_00004.jpg,398,428,0,63,3,0.680924179
BloodImage_00004.jpg,399,493,73,181,3,0.500732888
BloodImage_00004.jpg,64,110,221,261,3,0.538718996
BloodImage_00004.jpg,516,583,141,191,1,0.735134983
BloodImage_00004.jpg,16,64,216,251,1,0.856233494
BloodImage_00004.jpg,84,164,291,367,1,0.885555394
BloodImage_00004.jpg,148,313,159,305,1,0.670839642
BloodImage_00004.jpg,446,507,284,319,1,0.762183021
BloodImage_00004.jpg,280,352,168,223,1,0.774890283
BloodImage_00004.jpg,496,517,69,85,3,0.529023027
BloodImage_00004.jpg,563,582,69,90,1,0.727602872
BloodImage_00004.jpg,144,224,297,400,1,0.866565712
BloodImage_00004.jpg,330,559,242,437,1,0.7657187
BloodImage_00004.jpg,352,440,0,118,3,0.688751855
BloodImage_00004.jpg,493,569,384,466,1,0.787463715
BloodImage_00004.jpg,571,620,50,94,1,0.643528679
BloodImage_00004.jpg,379,580,367,479,1,0.577677702
BloodImage_00004.jpg,446,524,182,219,1,0.834969043
BloodImage_00004.jpg,0,75,283,394,1,0.76949166
BloodImage_00004.jpg,480,524,89,145,3,0.547756607
BloodImage_00004.jpg,72,107,24,48,3,0.670085492
BloodImage_00004.jpg,248,597,233,479,3,0.523505501
BloodImage_00004.jpg,193,345,311,479,3,0.760499965
BloodImage_00004.jpg,415,479,0,32,3,0.538212066
BloodImage_00004.jpg,320,367,301,352,1,0.885826039
BloodImage_00004.jpg,175,223,399,479,3,0.862916757
BloodImage_00004.jpg,0,77,159,223,1,0.557252484
BloodImage_00004.jpg,208,245,307,321,3,0.567603912
BloodImage_00004.jpg,443,639,89,479,3,0.632004702
BloodImage_00004.jpg,280,435,144,260,3,0.892988466
BloodImage_00004.jpg,243,477,180,452,3,0.55546243
BloodImage_00004.jpg,220,299,31,64,1,0.687788836
BloodImage_00004.jpg,539,583,141,169,1,0.681337667
BloodImage_00004.jpg,0,76,159,277,1,0.759869064
BloodImage_00004.jpg,0,75,38,160,3,0.582905126
BloodImage_00004.jpg,49,229,139,367,3,0.546449583
BloodImage_00004.jpg,147,330,165,305,3,0.69411188
BloodImage_00004.jpg,435,550,182,319,3,0.643770224
BloodImage_00004.jpg,0,126,227,391,1,0.935932266
BloodImage_00004.jpg,0,76,159,275,1,0.753463163
BloodImage_00004.jpg,483,548,92,143,1,0.828814745
BloodImage_00004.jpg,273,322,376,427,1,0.804082767
BloodImage_00004.jpg,251,464,0,237,1,0.653087186
BloodImage_00004.jpg,208,240,346,372,1,0.830660338
BloodImage_00004.jpg,359,405,321,336,1,0.780375271
BloodImage_00004.jpg,493,525,122,150,1,0.848006527
BloodImage_00004.jpg,170,292,331,448,1,0.613544241
BloodImage_00004.jpg,348,464,160,210,3,0.553112956
BloodImage_00004.jpg,463,597,367,479,3,0.907289581
BloodImage_00004.jpg,625,639,321,352,1,0.741387833
BloodImage_00004.jpg,494,592,97,144,1,0.685038823
BloodImage_00004.jpg,341,393,320,339,3,0.770357785
BloodImage_00004.jpg,455,523,112,169,3,0.619643215
BloodImage_00004.jpg,339,384,193,229,1,0.773561823
BloodImage_00004.jpg,313,360,68,136,3,0.884717126
BloodImage_00004.jpg,192,464,298,479,3,0.817625983
BloodImage_00004.jpg,336,384,183,237,3,0.780327443
BloodImage_00004.jpg,426,532,123,184,1,0.853770296
BloodImage_00004.jpg,400,555,90,179,1,0.662830507
BloodImage_00004.jpg,352,448,0,129,3,0.718148476
BloodImage_00004.jpg,95,139,280,321,3,0.781466307
BloodImage_00004.jpg,316,520,43,272,3,0.607693026
BloodImage_00004.jpg,251,395,0,237,1,0.645143663
BloodImage_00004.jpg,0,113,217,320,1,0.764268113
BloodImage_00004.jpg,280,561,43,319,1,0.743034615
BloodImage_00004.jpg,336,384,175,237,1,0.706593124
BloodImage_00004.jpg,497,544,368,414,3,0.679362217
BloodImage_00004.jpg,331,549,257,431,3,0.529766201
BloodImage_00004.jpg,488,551,221,263,3,0.567805884
BloodImage_00004.jpg,434,493,382,479,1,0.783797454
BloodImage_00004.jpg,222,395,77,268,1,0.878739798
BloodImage_00004.jpg,518,639,87,210,3,0.776740226
BloodImage_00004.jpg,237,265,32,52,1,0.622275404
BloodImage_00004.jpg,613,639,206,284,3,0.691168011
BloodImage_00004.jpg,530,582,320,389,3,0.943687025
BloodImage_00004.jpg,222,327,0,58,3,0.845878967
BloodImage_00004.jpg,111,223,362,456,1,0.590813235
BloodImage_00004.jpg,488,551,209,263,3,0.600369785
BloodImage_00004.jpg,63,136,0,44,3,0.758095392
BloodImage_00004.jpg,434,477,382,452,1,0.794638703
BloodImage_00004.jpg,539,584,141,169,3,0.539239966
BloodImage_00004.jpg,411,531,73,184,1,0.768834681
BloodImage_00004.jpg,148,272,159,245,1,0.769824747
BloodImage_00004.jpg,192,232,8,49,1,0.616910699
BloodImage_00004.jpg,152,223,399,479,3,0.52907947
BloodImage_00004.jpg,613,639,84,116,3,0.544988831
BloodImage_00004.jpg,169,234,161,206,1,0.856917693
BloodImage_00004.jpg,169,313,159,305,1,0.807181953
BloodImage_00004.jpg,539,563,144,167,3,0.565669916
BloodImage_00004.jpg,0,140,0,218,1,0.638311201
BloodImage_00004.jpg,344,415,262,310,1,0.792051958
BloodImage_00004.jpg,0,77,283,369,3,0.934537507
BloodImage_00004.jpg,529,639,257,350,1,0.727870383
BloodImage_00004.jpg,361,530,198,306,3,0.795196701
BloodImage_00004.jpg,352,476,0,144,3,0.539433207
BloodImage_00004.jpg,583,639,0,50,3,0.529635091
BloodImage_00004.jpg,431,493,382,479,3,0.511667453
BloodImage_00004.jpg,192,324,0,58,1,0.822743206
BloodImage_00004.jpg,212,239,8,56,1,0.578931226
BloodImage_00004.jpg,234,455,400,479,1,0.643544978
BloodImage_00004.jpg,613,639,241,283,1,0.746573268
BloodImage_00004.jpg,236,388,0,99,1,0.603871619
BloodImage_00004.jpg,446,512,266,320,3,0.811429602
BloodImage_00004.jpg,428,450,394,424,3,0.766426613
BloodImage_00004.jpg,324,393,317,339,1,0.723778983
BloodImage_00004.jpg,480,518,299,329,1,0.717112682
BloodImage_00004.jpg,36,68,94,123,1,0.89434533
BloodImage_00004.jpg,358,407,320,336,3,0.749060472
BloodImage_00004.jpg,421,523,74,169,1,0.687124078
BloodImage_00004.jpg,480,524,92,145,3,0.549607602
BloodImage_00004.jpg,421,639,0,156,1,0.709250748
BloodImage_00004.jpg,342,462,161,210,1,0.663893662
BloodImage_00004.jpg,488,639,312,406,1,0.86393121
BloodImage_00004.jpg,43,132,47,96,3,0.513070509
BloodImage_00004.jpg,0,77,36,223,1,0.955137205
BloodImage_00004.jpg,313,394,0,138,1,0.763901331
BloodImage_00004.jpg,324,561,73,277,3,0.565236386
BloodImage_00004.jpg,468,580,405,479,3,0.572735372
BloodImage_00004.jpg,5,75,128,172,3,0.812843089
BloodImage_00004.jpg,398,450,0,77,3,0.93960353
BloodImage_00004.jpg,446,507,277,319,3,0.516147021
BloodImage_00004.jpg,504,532,148,180,3,0.559563994
BloodImage_00004.jpg,350,437,119,183,1,0.765473076
BloodImage_00004.jpg,444,524,182,223,1,0.775049342
BloodImage_00004.jpg,316,359,407,437,1,0.66112636
BloodImage_00004.jpg,400,523,112,179,3,0.684603177
BloodImage_00004.jpg,515,545,205,235,3,0.589955117
BloodImage_00004.jpg,243,303,310,345,1,0.790430144
BloodImage_00004.jpg,348,471,160,275,1,0.853378819
BloodImage_00004.jpg,324,470,161,310,3,0.507501972
BloodImage_00004.jpg,377,476,45,144,3,0.588110356
BloodImage_00004.jpg,131,313,189,315,3,0.504269828
BloodImage_00004.jpg,446,530,204,329,1,0.644144571
BloodImage_00004.jpg,185,241,72,112,3,0.708483752
BloodImage_00004.jpg,111,206,320,456,1,0.662930886
BloodImage_00004.jpg,534,618,396,479,1,0.741304028
BloodImage_00004.jpg,592,622,55,74,1,0.717936341
BloodImage_00004.jpg,455,478,416,448,1,0.880003339
BloodImage_00004.jpg,45,75,305,351,3,0.639600952
BloodImage_00004.jpg,148,216,175,245,3,0.659388167
BloodImage_00004.jpg,83,129,317,357,3,0.865432807
BloodImage_00004.jpg,543,639,159,319,1,0.772225486
BloodImage_00004.jpg,315,342,377,429,1,0.684479152
BloodImage_00004.jpg,621,639,210,257,3,0.56070116
BloodImage_00004.jpg,592,639,321,352,1,0.800204417
BloodImage_00004.jpg,399,532,73,184,3,0.720473693
BloodImage_00004.jpg,177,324,0,70,1,0.833742055
BloodImage_00004.jpg,561,630,54,108,3,0.951036825
BloodImage_00004.jpg,249,412,298,404,3,0.857127935
BloodImage_00004.jpg,24,60,0,40,1,0.7896285
BloodImage_00004.jpg,0,113,227,351,1,0.648423909
BloodImage_00004.jpg,193,569,311,479,1,0.77002569
BloodImage_00004.jpg,313,394,23,138,1,0.9244967
BloodImage_00004.jpg,527,571,13,43,3,0.546155072
BloodImage_00004.jpg,321,366,38,116,1,0.635316184
BloodImage_00004.jpg,316,559,38,208,1,0.86485151
BloodImage_00004.jpg,0,141,279,383,3,0.718028768
BloodImage_00004.jpg,352,448,0,83,3,0.740569982
BloodImage_00004.jpg,426,580,367,479,1,0.96923183
BloodImage_00004.jpg,399,494,73,181,1,0.782408223
BloodImage_00004.jpg,621,639,206,256,1,0.588727445
BloodImage_00004.jpg,571,623,50,94,3,0.547452224
BloodImage_00004.jpg,331,639,257,479,1,0.803407293
BloodImage_00004.jpg,64,110,217,261,1,0.815594447
BloodImage_00004.jpg,480,520,92,143,3,0.6335111
BloodImage_00004.jpg,324,470,175,277,3,0.519498364
BloodImage_00004.jpg,506,639,50,319,1,0.933385615
BloodImage_00004.jpg,488,561,320,378,1,0.787691118
BloodImage_00004.jpg,435,561,179,263,3,0.828874012
BloodImage_00004.jpg,338,384,179,229,3,0.542880968
BloodImage_00004.jpg,43,306,0,169,3,0.754521932
BloodImage_00004.jpg,352,639,0,169,3,0.67831587
BloodImage_00004.jpg,432,551,182,304,1,0.922749301
BloodImage_00004.jpg,324,438,224,310,1,0.602043896
BloodImage_00004.jpg,280,435,168,273,1,0.66086489
BloodImage_00004.jpg,295,465,35,223,1,0.890043315
BloodImage_00004.jpg,443,481,416,479,1,0.6304796
BloodImage_00004.jpg,352,576,0,169,3,0.89130059
BloodImage_00004.jpg,175,223,399,449,1,0.961362659
BloodImage_00004.jpg,222,395,89,268,1,0.804634373
BloodImage_00004.jpg,352,435,0,129,1,0.611791404
BloodImage_00004.jpg,619,639,216,281,3,0.812778944
BloodImage_00004.jpg,170,214,414,449,3,0.934003505
BloodImage_00004.jpg,431,465,448,479,1,0.582143158
BloodImage_00004.jpg,17,85,191,226,3,0.52491744
BloodImage_00004.jpg,367,425,64,129,3,0.954171041
BloodImage_00004.jpg,111,224,320,464,3,0.744886205
BloodImage_00004.jpg,435,561,182,270,3,0.503298021
BloodImage_00004.jpg,0,68,37,139,1,0.652578387
BloodImage_00004.jpg,286,303,315,345,1,0.746939323
BloodImage_00004.jpg,128,184,0,47,3,0.741686609
BloodImage_00004.jpg,64,104,217,249,1,0.733885499
BloodImage_00004.jpg,111,290,299,464,3,0.704232262
BloodImage_00004.jpg,324,435,175,260,1,0.859894335
BloodImage_00004.jpg,211,265,0,51,3,0.656034629
BloodImage_00004.jpg,212,464,0,237,3,0.861745847
BloodImage_00004.jpg,400,436,0,32,3,0.813272805
BloodImage_00004.jpg,0,42,378,394,1,0.747575088
BloodImage_00004.jpg,84,164,281,367,1,0.768824477
BloodImage_00004.jpg,0,74,36,172,1,0.836294713
BloodImage_00004.jpg,0,77,283,383,1,0.818533773
BloodImage_00004.jpg,348,382,179,204,1,0.622992341
BloodImage_00004.jpg,0,57,37,147,3,0.786093858
BloodImage_00004.jpg,446,506,284,320,1,0.720327188
BloodImage_00004.jpg,262,320,415,479,3,0.505620417
BloodImage_00004.jpg,17,58,0,37,3,0.550026961
BloodImage_00004.jpg,349,515,219,268,1,0.975614447
BloodImage_00004.jpg,0,48,212,302,1,0.821974438
BloodImage_00004.jpg,399,561,73,304,1,0.653121713
BloodImage_00004.jpg,42,75,304,347,3,0.722834281
BloodImage_00004.jpg,177,272,0,64,1,0.888805342
BloodImage_00004.jpg,234,455,397,479,1,0.953763533
BloodImage_00004.jpg,521,639,87,319,3,0.652118541
BloodImage_00004.jpg,426,548,75,169,3,0.481759067
BloodImage_00004.jpg,336,639,188,479,3,0.670058447
BloodImage_00004.jpg,356,399,49,97,1,0.760149389
BloodImage_00004.jpg,439,580,405,479,1,0.878088312
BloodImage_00004.jpg,493,569,367,466,1,0.84237828
BloodImage_00004.jpg,443,564,405,479,3,0.779804674
BloodImage_00004.jpg,468,519,112,157,1,0.642380379
BloodImage_00004.jpg,324,438,224,273,1,0.502233539
BloodImage_00004.jpg,421,607,6,156,3,0.872500642
BloodImage_00004.jpg,78,124,154,193,3,0.524444973
BloodImage_00004.jpg,193,455,233,479,1,0.761274238
BloodImage_00004.jpg,341,400,320,339,3,0.503586098
BloodImage_00004.jpg,56,139,281,352,3,0.640264216
BloodImage_00004.jpg,322,407,301,339,3,0.972985078
BloodImage_00004.jpg,331,436,240,304,1,0.720259254
BloodImage_00004.jpg,347,412,358,404,1,0.887694561
BloodImage_00004.jpg,338,462,161,229,1,0.595231134
BloodImage_00004.jpg,0,320,295,479,1,0.768336659
BloodImage_00004.jpg,97,140,29,81,1,0.671152671
BloodImage_00004.jpg,293,412,298,404,1,0.729048288
BloodImage_00004.jpg,329,582,218,479,1,0.691328217
BloodImage_00004.jpg,528,582,220,271,1,0.672339392
BloodImage_00004.jpg,157,240,296,344,1,0.616096889
BloodImage_00004.jpg,488,639,257,479,1,0.741920936
BloodImage_00004.jpg,177,239,0,56,3,0.522233859
BloodImage_00004.jpg,399,479,0,73,1,0.822556733
BloodImage_00004.jpg,480,607,89,259,1,0.773103418
BloodImage_00004.jpg,0,141,280,394,3,0.754297477
BloodImage_00004.jpg,435,550,182,304,1,0.616454806
BloodImage_00004.jpg,415,479,0,73,1,0.934376016
BloodImage_00004.jpg,147,330,159,305,1,0.862081631
BloodImage_00004.jpg,135,240,296,362,3,0.77576019
BloodImage_00004.jpg,159,324,0,58,1,0.856702911
BloodImage_00004.jpg,97,185,0,81,3,0.550462054
BloodImage_00004.jpg,0,76,36,275,3,0.77489388
BloodImage_00004.jpg,0,139,280,384,3,0.72234849
BloodImage_00004.jpg,24,141,279,371,1,0.64332446
BloodImage_00004.jpg,84,164,281,374,3,0.528013741
BloodImage_00004.jpg,379,464,380,464,3,0.516395625
BloodImage_00004.jpg,426,607,6,169,1,0.762803558
BloodImage_00004.jpg,0,113,227,391,1,0.980990299
BloodImage_00004.jpg,483,548,92,150,3,0.620757812
BloodImage_00004.jpg,170,271,331,448,3,0.739269258
BloodImage_00004.jpg,426,607,75,259,1,0.81399014
BloodImage_00004.jpg,209,324,0,59,1,0.657386647
BloodImage_00004.jpg,170,214,414,479,1,0.849234747
BloodImage_00004.jpg,0,75,38,223,3,0.799032132
BloodImage_00004.jpg,288,435,182,260,1,0.582053085
BloodImage_00004.jpg,480,526,89,143,1,0.570247132
BloodImage_00004.jpg,177,324,0,58,3,0.618432766
BloodImage_00004.jpg,0,85,159,302,1,0.752297896
BloodImage_00004.jpg,88,264,57,162,3,0.813546969
BloodImage_00004.jpg,0,95,128,302,1,0.655753699
BloodImage_00004.jpg,446,527,207,319,1,0.839934607
BloodImage_00004.jpg,0,452,279,479,1,0.839326861
BloodImage_00004.jpg,435,551,182,304,3,0.539602606
